Fecha,residual
2020-01-01,74.41635071266177
2020-01-02,-46.93455585510942
2020-01-03,13.75975453042441
2020-01-04,-12.331268980358416
2020-01-05,2.81001775741737
2020-01-06,12.188179051277267
2020-01-07,18.85217851636493
2020-01-08,-41.23027779738595
2020-01-09,32.63585609416853
2020-01-10,7.356483809510678
2020-01-11,-14.586373770594633
2020-01-12,-30.473980507570374
2020-01-13,0.8063447604088765
2020-01-14,-20.54513748150987
2020-01-15,-6.979170676748367
2020-01-16,-6.66745502107063
2020-01-17,-34.99052503003635
2020-01-18,12.499654398086214
2020-01-19,21.070183012660966
2020-01-20,-3.8794373219220866
2020-01-21,-16.245188464755124
2020-01-22,1.0801432207885213
2020-01-23,-10.324433961023693
2020-01-24,1.8118576010472367
2020-01-25,2.2347285461599
2020-01-26,-3.739557031213401
2020-01-27,3.1576044803972536
2020-01-28,-6.25602617605589
2020-01-29,33.735085228502065
2020-01-30,-9.645208487613175
2020-01-31,-18.158030492066757
2020-02-01,-1.147643677909521
2020-02-02,-7.379416784636831
2020-02-03,6.353702080510672
2020-02-04,6.154420476967161
2020-02-05,24.044496887649373
2020-02-06,69.59587704976647
2020-02-07,-42.87877458867139
2020-02-08,6.821818168035634
2020-02-09,0.317792890809379
2020-02-10,-6.251446121460106
2020-02-11,18.46985284638732
2020-02-12,-22.558341790730466
2020-02-13,-19.026357358287164
2020-02-14,-16.89507847703576
2020-02-15,-5.905639141891811
2020-02-16,1.533172467733877
2020-02-17,0.5345251911962663
2020-02-18,16.22247967959288
2020-02-19,-46.6524735193768
2020-02-20,-28.56599263138646
2020-02-21,1.3397895038613363
2020-02-22,12.454074538602036
2020-02-23,44.8929834626911
2020-02-24,-13.63649858649314
2020-02-25,4.454266330190876
2020-02-26,7.505485966910825
2020-02-27,-23.785513624417
2020-02-28,17.890972951672893
2020-02-29,11.778344129072558
2020-03-01,11.915939148250047
2020-03-02,24.796433431105555
2020-03-03,-9.950665585031217
2020-03-04,11.404270976893812
2020-03-05,-37.00248634563986
2020-03-06,22.096396539219057
2020-03-07,-16.42230735229314
2020-03-08,-3.2752232467151003
2020-03-09,0.25541754395854355
2020-03-10,-0.8809630889897164
2020-03-11,-13.239250797791001
2020-03-12,15.721404576463229
2020-03-13,9.808276898627895
2020-03-14,-2.8465017782645816
2020-03-15,3.6898686113965056
2020-03-16,-26.340128317685117
2020-03-17,-13.727908365816262
2020-03-18,-11.1610127833994
2020-03-19,0.2520522240459542
2020-03-20,6.626687478852787
2020-03-21,-24.493524962153792
2020-03-22,0.5576928568509274
2020-03-23,15.100408460184752
2020-03-24,-17.043522572731852
2020-03-25,-12.737857986449754
2020-03-26,2.5962489184410202
2020-03-27,10.810425293231432
2020-03-28,1.8811936019283735
2020-03-29,5.448867902182052
2020-03-30,1.8815898098896895
2020-03-31,-14.621992579538286
2020-04-01,-15.954515795390627
2020-04-02,-3.097957276620882
2020-04-03,7.891385420406657
2020-04-04,-14.113009647532788
2020-04-05,-4.621424279145593
2020-04-06,-14.238841862109485
2020-04-07,-11.541663022406425
2020-04-08,-14.502376469112242
2020-04-09,-2.444793535220448
2020-04-10,11.63358899043823
2020-04-11,11.397550845467173
2020-04-12,23.655432188012185
2020-04-13,-21.219459820043056
2020-04-14,-4.043601781899206
2020-04-15,-18.81866522500329
2020-04-16,-9.812562036478603
2020-04-17,4.3253124487422525
2020-04-18,1.9699323574877354
2020-04-19,-6.049880475900501
2020-04-20,-5.771667208605372
2020-04-21,8.031436196844368
2020-04-22,-2.4766419541451654
2020-04-23,6.5248016515636635
2020-04-24,20.570984729917477
2020-04-25,32.826884874998306
2020-04-26,10.889717499717015
2020-04-27,11.814268043383628
2020-04-28,-0.0280264873245315
2020-04-29,-2.584664207580893
2020-04-30,10.246347883430431
2020-05-01,9.265562361679393
2020-05-02,14.229215833421293
2020-05-03,9.418563891294049
2020-05-04,6.407918380692621
2020-05-05,24.703697097283083
2020-05-06,-19.030885708477676
2020-05-07,0.3895117999836657
2020-05-08,7.57884893598078
2020-05-09,4.4394528504368616
2020-05-10,7.069378208563997
2020-05-11,2.336079651362862
2020-05-12,-10.758228619433233
2020-05-13,10.958378445190704
2020-05-14,-2.2485187377480216
2020-05-15,13.030998791620519
2020-05-16,8.92742919915284
2020-05-17,0.3996151760158355
2020-05-18,0.5292231330471395
2020-05-19,-3.2165225633549497
2020-05-20,6.148957955584471
2020-05-21,3.8959553065547254
2020-05-22,3.396185219295212
2020-05-23,8.64125136573459
2020-05-24,0.41736428539780945
2020-05-25,-2.8171446817358614
2020-05-26,-12.4800774617418
2020-05-27,4.630684264229622
2020-05-28,6.808185738975645
2020-05-29,1.6496680093576899
2020-05-30,-3.300294207398146
2020-05-31,7.052618449235553
2020-06-01,-3.2348411693158603
2020-06-02,-6.723875711695548
2020-06-03,0.04761275058352865
2020-06-04,5.730698775712934
2020-06-05,8.351702052981132
2020-06-06,3.050794471782197
2020-06-07,-1.9906739641610116
2020-06-08,12.080789327139776
2020-06-09,21.887164920481254
2020-06-10,-11.477819323494437
2020-06-11,-6.168220680592803
2020-06-12,0.35036126823712976
2020-06-13,-8.442530956781383
2020-06-14,-8.65983599278977
2020-06-15,-3.0274403987842717
2020-06-16,-3.3015256164788696
2020-06-17,-2.4264672187837206
2020-06-18,7.48083138862145
2020-06-19,-3.127045176007787
2020-06-20,1.1778354425862325
2020-06-21,3.177288624965712
2020-06-22,0.98273376617162
2020-06-23,-0.47122494846340857
2020-06-24,14.687925306142724
2020-06-25,-12.789424648447074
2020-06-26,-3.7680876748220165
2020-06-27,38.547688604313194
2020-06-28,3.016685074275742
2020-06-29,-5.06948909870426
2020-06-30,8.428036554890724
2020-07-01,1.6356678832104308
2020-07-02,10.645743490193595
2020-07-03,9.985222258165301
2020-07-04,-7.615238470706892
2020-07-05,0.5529406289170993
2020-07-06,7.2961271759515185
2020-07-07,-7.975081551250234
2020-07-08,-0.2751875593791624
2020-07-09,3.962124379574867
2020-07-10,9.919078768714655
2020-07-11,12.523077677812665
2020-07-12,-9.024175079131453
2020-07-13,-2.3975750923426347
2020-07-14,6.852833229387414
2020-07-15,0.38890782944163504
2020-07-16,18.114225659039477
2020-07-17,9.0039709222264
2020-07-18,-4.444778641014516
2020-07-19,-3.907404646864144
2020-07-20,1.4860017620885344
2020-07-21,-11.348880959045488
2020-07-22,-15.523731225580157
2020-07-23,-1.174013900800766
2020-07-24,-6.6626970313751706
2020-07-25,-6.390860129868777
2020-07-26,-9.73238140425714
2020-07-27,-1.2579108176395621
2020-07-28,-13.235870650849872
2020-07-29,-2.5593829104780603
2020-07-30,2.6928699626718497
2020-07-31,7.375555920924626
2020-08-01,-10.923963197545373
2020-08-02,6.308711716181094
2020-08-03,-0.7528499980470258
2020-08-04,4.751678682392814
2020-08-05,-3.0587483659836963
2020-08-06,7.664728023304811
2020-08-07,3.321245800939046
2020-08-08,-0.39715178362468606
2020-08-09,10.071546434595675
2020-08-10,-4.508773019282366
2020-08-11,-4.769708233831643
2020-08-12,7.16552572332224
2020-08-13,9.209294845845143
2020-08-14,-6.8865868309810665
2020-08-15,3.433697301335201
2020-08-16,-3.9970418779765424
2020-08-17,-1.8170080863952265
2020-08-18,-7.659434131335338
2020-08-19,-3.4434131648691704
2020-08-20,-4.586049291787049
2020-08-21,12.341344856102324
2020-08-22,-5.175925647165869
2020-08-23,6.602415339298425
2020-08-24,-7.261382529666676
2020-08-25,-9.746486686416318
2020-08-26,-7.570284131022987
2020-08-27,-4.730159368663742
2020-08-28,-5.21191232833209
2020-08-29,-0.20055536267190632
2020-08-30,-6.459230110009933
2020-08-31,1.0060255278772274
2020-09-01,-1.8129187096222026
2020-09-02,1.0019668710039014
2020-09-03,-0.6849322258624113
2020-09-04,12.840988858205435
2020-09-05,-14.669894358926463
2020-09-06,-10.39970793401758
2020-09-07,7.074035600432431
2020-09-08,0.22681476180495252
2020-09-09,-8.212387365505421
2020-09-10,-8.512022422490144
2020-09-11,4.559399821820492
2020-09-12,-8.564117895485886
2020-09-13,-3.3191794174722986
2020-09-14,-7.61110145219007
2020-09-15,-17.857627168811504
2020-09-16,-3.529196248811978
2020-09-17,-0.04468232397614713
2020-09-18,-15.892524842256357
2020-09-19,5.421516785982966
2020-09-20,3.4186289828609233
2020-09-21,-3.5522656167411952
2020-09-22,-24.394964776970262
2020-09-23,-4.365786590191831
2020-09-24,0.06895897061401968
2020-09-25,-10.607537448959889
2020-09-26,-3.9710220241794048
2020-09-27,-13.884865741363726
2020-09-28,20.48364766871199
2020-09-29,-18.674194638540932
2020-09-30,-8.321612428675692
2020-10-01,11.912415018272355
2020-10-02,2.6341096257468593
2020-10-03,-10.026917291319059
2020-10-04,5.200210434174714
2020-10-05,10.72771051479129
2020-10-06,0.40600660495707075
2020-10-07,-14.329029536676202
2020-10-08,-20.05766644518102
2020-10-09,-12.615662481240825
2020-10-10,-7.743338676595215
2020-10-11,-6.1193631058165465
2020-10-12,-0.9632758397593051
2020-10-13,3.1107384936300946
2020-10-14,-16.533059099416036
2020-10-15,-10.701180975390308
2020-10-16,22.321552128684047
2020-10-17,-7.609950149333798
2020-10-18,-4.85961009973353
2020-10-19,-3.944024333643924
2020-10-20,-11.242839470726729
2020-10-21,5.304252809525774
2020-10-22,4.4701194577192105
2020-10-23,14.161275457200063
2020-10-24,9.57688080895867
2020-10-25,-3.4305416524429404
2020-10-26,7.988080523796775
2020-10-27,-0.6212062975461201
