Fecha,Estacion,Horas_Registradas,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RH,SO2,SR,TOUT,WDR,WSR,RAINF
2020-01-26,CE,24.0,2.04,10.070833333333333,9.204166666666667,19.2375,24.83333333333333,43.208333333333336,18.308888888888887,711.6791666666668,47.333333333333336,3.8250000000000006,0.1800416666666666,21.280416666666667,146.45833333333334,4.1875,0.0
2020-01-27,CE,24.0,1.9279166666666665,7.5,11.583333333333334,19.041666666666664,31.166666666666668,42.5,20.023333333333333,710.3833333333336,41.0,7.329166666666667,0.1787083333333333,21.133333333333333,166.66666666666666,4.991666666666666,0.0
2020-01-28,CE,24.0,1.93625,6.966666666666666,8.950000000000001,15.887499999999998,24.541666666666668,53.375,22.02458333333333,709.5708333333333,48.125,3.129166666666667,0.1748333333333333,20.855416666666667,163.33333333333334,5.754166666666666,0.0
2020-01-29,CE,24.0,1.7579166666666666,4.145833333333333,7.204166666666667,11.291666666666666,34.833333333333336,73.5,13.827083333333334,712.7166666666667,28.70833333333333,3.1666666666666665,0.1666666666666666,16.437916666666666,98.04166666666669,6.870833333333333,0.0
2020-01-30,CE,24.0,1.8791666666666669,5.145833333333333,10.250000000000002,15.370833333333332,21.95833333333333,56.79166666666666,26.425,710.7791666666668,58.16666666666666,6.8125,0.16425,12.537916666666668,61.5,6.445833333333333,0.0
2020-01-31,CE,24.0,2.04375,9.766666666666667,10.233333333333333,19.97083333333333,17.333333333333332,62.083333333333336,36.91842105263157,714.2708333333334,72.16666666666667,4.791666666666667,0.1700416666666666,11.595,95.75,5.808333333333334,0.0
2020-02-01,CE,24.0,2.0643478260869568,6.386956521739131,12.030434782608696,18.38695652173913,21.43478260869565,58.30434782608695,34.79260869565218,718.4260869565217,52.30434782608695,3.795652173913044,0.1745652173913043,14.282173913043476,151.69565217391303,3.4565217391304346,0.0
2020-02-02,CE,24.0,2.2758333333333334,6.279166666666666,12.008333333333333,18.241666666666664,33.26086956521739,62.25,44.567894736842106,714.7166666666667,43.79166666666666,5.804166666666666,0.1746666666666666,16.33458333333333,182.41666666666663,3.4500000000000006,0.0
2020-02-03,CE,24.0,2.56,9.354166666666666,16.154166666666665,25.479166666666668,19.63636363636364,70.375,36.971513157894734,708.5833333333334,49.75,6.866666666666666,0.1810833333333333,18.87625,199.20833333333331,3.391666666666667,0.0
2020-02-04,CE,24.0,2.4737500000000003,15.670833333333333,14.7875,30.425,19.416666666666668,62.208333333333336,29.375131578947368,706.4375,34.166666666666664,7.345833333333334,0.188875,22.18083333333333,187.66666666666663,3.804166666666666,0.0
2020-02-05,CE,24.0,2.1870833333333333,8.433333333333332,10.475,18.879166666666663,13.291666666666666,72.5,21.77875,705.8166666666666,49.333333333333336,6.816666666666667,0.1675833333333333,14.752083333333331,117.41666666666669,7.091666666666668,0.0
2020-02-06,CE,24.0,2.124166666666667,7.591666666666666,8.4125,15.987499999999995,24.291666666666668,92.125,18.679583333333333,708.5958333333333,36.16666666666666,4.5125,0.1634583333333333,12.517916666666666,156.70833333333334,7.454166666666667,0.0
2020-02-07,CE,24.0,2.422916666666667,12.591666666666669,13.929166666666667,26.475,27.541666666666668,81.91666666666667,34.44375,709.7791666666667,31.166666666666668,6.325,0.1805416666666666,17.03708333333333,170.41666666666666,4.9750000000000005,0.0
2020-02-08,CE,24.0,2.5016666666666665,9.675,11.737500000000002,21.379166666666663,25.875,60.958333333333336,30.35458333333333,711.7166666666668,46.79166666666666,5.133333333333334,0.1791666666666667,18.95208333333333,154.54166666666666,5.75,0.0
2020-02-09,CE,24.0,2.310833333333333,4.108333333333333,8.625,12.704166666666666,32.75,42.833333333333336,32.217619047619046,709.8208333333336,59.958333333333336,5.795833333333333,0.1729583333333333,21.65041666666666,162.83333333333334,4.1000000000000005,0.0
2020-02-10,CE,24.0,2.554583333333333,6.533333333333334,10.516666666666667,17.033333333333335,34.25,124.5909090909091,39.72833333333333,708.5333333333332,54.208333333333336,3.8166666666666655,0.1790416666666666,23.68125,202.91666666666663,4.875,0.0
2020-02-11,CE,24.0,2.5157142857142856,7.761904761904762,8.742857142857144,16.476190476190474,9.0,55.38095238095238,27.3915,709.6476190476191,70.95238095238095,3.8285714285714287,0.1716666666666666,18.035714285714285,92.9047619047619,5.80952380952381,0.0
2020-02-12,CE,24.0,2.617083333333333,15.304166666666667,6.9375,22.204166666666666,6.565217391304348,45.66666666666666,31.25947368421053,709.5541666666668,79.04166666666667,3.275,0.1701666666666666,12.504583333333334,88.41666666666667,4.404166666666666,0.0
2020-02-13,CE,24.0,2.7791666666666663,19.754166666666663,6.400000000000001,26.120833333333337,29.3,48.083333333333336,27.002173913043475,714.5500000000002,57.083333333333336,3.054166666666667,0.179625,14.405,158.95833333333334,5.8625,0.0
2020-02-14,CE,24.0,2.276666666666667,3.7708333333333335,6.058333333333333,9.820833333333333,31.125,23.375,32.02213043478261,717.4708333333334,69.58333333333333,2.629166666666667,0.160875,10.799166666666666,87.04166666666667,8.6,0.0
2020-02-15,CE,24.0,2.5058333333333334,6.349999999999999,11.533333333333331,17.845833333333335,20.58333333333333,47.41666666666666,37.04208695652174,714.6583333333333,66.91666666666667,5.2250000000000005,0.1718333333333333,14.521666666666668,117.08333333333331,4.229166666666667,0.0
2020-02-16,CE,24.0,2.826521739130435,6.4391304347826095,11.173913043478262,17.59565217391304,38.56521739130435,59.86363636363637,42.062043478260875,711.7260869565217,56.869565217391305,8.126086956521739,0.1761739130434783,19.53739130434783,165.8695652173913,4.1869565217391305,0.0
2020-02-17,CE,24.0,3.0245833333333336,7.625,14.3875,21.995833333333334,33.130434782608695,73.16666666666667,47.08200000000001,708.2416666666668,52.708333333333336,5.175,0.1819166666666666,22.352083333333336,163.33333333333334,4.379166666666666,0.0
2020-02-18,CE,24.0,2.953333333333333,10.816666666666668,11.516666666666666,22.325,22.863636363636363,77.58333333333333,40.42083333333333,709.0958333333334,59.29166666666666,4.658333333333334,0.183625,23.059166666666663,155.91666666666666,4.925,0.0
2020-02-19,CE,24.0,2.637826086956522,5.752173913043479,7.221739130434782,12.930434782608694,9.956521739130435,30.5,23.57333333333333,714.2826086956521,84.52173913043478,2.3086956521739133,0.1667391304347826,14.537826086956525,72.21739130434783,6.082608695652175,0.0
2020-02-20,CE,24.0,2.6095833333333336,4.9,6.729166666666667,11.616666666666667,10.583333333333334,20.043478260869566,24.408521739130432,717.4666666666667,87.79166666666667,2.191666666666667,0.1638333333333333,11.640416666666669,62.125,5.266666666666667,0.0
2020-02-21,CE,24.0,2.444736842105263,2.736842105263158,5.121052631578948,7.852631578947368,31.73684210526316,19.473684210526315,25.243710144927533,722.978947368421,74.05263157894737,2.2526315789473683,0.1588947368421052,7.94263157894737,92.73684210526316,6.321052631578947,0.0
2020-02-22,CE,24.0,2.4775,3.1041666666666665,4.466666666666667,7.554166666666667,34.666666666666664,20.08695652173913,26.078898550724634,717.6208333333333,58.833333333333336,2.1041666666666665,0.1606666666666666,12.262916666666667,97.625,6.908333333333334,0.0
2020-02-23,CE,24.0,2.935833333333333,6.233333333333333,10.658333333333331,16.875,23.58333333333333,46.5,26.914086956521736,711.4291666666668,60.708333333333336,3.7000000000000006,0.17225,17.178749999999997,171.66666666666666,3.2416666666666667,0.0
2020-02-24,CE,24.0,2.9820833333333336,8.2,9.4375,17.61666666666667,28.58333333333333,64.875,27.74927536231884,708.4375,46.79166666666666,4.375,0.1769999999999999,21.7825,156.41666666666666,5.925000000000001,0.0
2020-02-25,CE,24.0,2.739583333333333,5.833333333333333,7.633333333333333,13.470833333333331,39.30434782608695,43.75,28.58446376811594,709.1375000000002,33.166666666666664,4.383333333333333,0.1740416666666666,22.277500000000003,107.375,5.229166666666667,0.0
2020-02-26,CE,24.0,2.48,2.8208333333333333,3.8,6.608333333333333,40.958333333333336,49.625,29.419652173913043,719.5041666666666,24.666666666666668,2.725,0.1617499999999999,12.822083333333332,58.16666666666666,8.516666666666667,0.0
2020-02-27,CE,24.0,2.5704166666666666,3.145833333333333,5.866666666666667,9.016666666666666,40.708333333333336,24.041666666666668,30.254840579710145,719.2166666666667,23.20833333333333,2.920833333333333,0.162625,11.822083333333332,84.95833333333333,5.9875,0.0
2020-02-28,CE,24.0,2.878333333333334,8.8,12.141666666666666,20.9125,30.416666666666668,52.30434782608695,31.090028985507246,718.6583333333333,25.625,6.841666666666666,0.178625,15.399166666666668,146.95833333333334,5.129166666666666,0.0
2020-02-29,CE,24.0,2.8212500000000005,3.9791666666666665,8.529166666666667,12.495833333333332,33.916666666666664,45.29166666666666,31.925217391304347,715.0583333333334,50.375,4.945833333333334,0.1694583333333333,16.549583333333334,112.375,5.604166666666667,0.0
2020-03-01,CE,24.0,2.946521739130435,4.191304347826088,9.369565217391305,13.534782608695652,37.65217391304348,51.40909090909091,39.6675,709.5217391304348,50.34782608695652,5.091304347826087,0.1734782608695652,21.623478260869568,143.91304347826087,4.5260869565217385,0.0
2020-03-02,CE,24.0,3.0325,8.083333333333334,10.6625,18.70833333333333,29.20833333333333,55.0,28.144090909090917,706.8208333333332,36.25,6.116666666666667,0.1820416666666666,25.71375,180.29166666666663,5.604166666666667,0.0
2020-03-03,CE,24.0,3.1225,8.841666666666667,10.391666666666666,19.191666666666663,18.95833333333333,76.625,49.06739130434782,705.6208333333334,67.79166666666667,6.849999999999999,0.17625,21.4275,123.45833333333331,4.366666666666666,0.0
2020-03-04,CE,24.0,2.845217391304348,3.5913043478260875,7.51304347826087,11.07391304347826,29.782608695652176,62.69565217391305,26.55272727272728,707.6695652173913,42.08695652173913,3.0434782608695654,0.1726521739130435,23.727391304347822,197.4782608695652,6.804347826086956,0.0
2020-03-05,CE,24.0,2.76375,3.133333333333333,6.708333333333333,9.8125,40.875,28.916666666666668,14.577083333333333,716.9333333333334,40.333333333333336,3.8083333333333336,0.1691666666666666,17.4325,82.33333333333333,7.425,0.0
2020-03-06,CE,24.0,2.7969565217391303,4.839130434782609,6.030434782608695,10.860869565217392,44.52173913043478,33.56521739130435,19.939097222222223,719.6521739130435,33.34782608695652,3.21304347826087,0.1728260869565217,18.210434782608694,105.21739130434784,9.747826086956522,0.0
2020-03-07,CE,24.0,2.8241666666666667,2.629166666666667,4.220833333333333,6.8375,49.208333333333336,31.416666666666668,25.301111111111112,717.4166666666666,53.54166666666666,2.6625,0.1653333333333333,16.465833333333336,86.91666666666667,9.2,0.0
2020-03-08,CE,24.0,2.9129166666666664,2.9083333333333337,5.070833333333334,7.954166666666667,38.083333333333336,38.208333333333336,28.981465378421902,714.975,66.0,3.275,0.166,17.427083333333332,57.41666666666666,6.2250000000000005,0.0
2020-03-09,CE,24.0,3.0895833333333336,3.445833333333333,7.270833333333333,10.675000000000002,26.75,43.958333333333336,32.66181964573269,714.8125,67.08333333333333,2.8375000000000004,0.1712083333333333,19.36083333333333,150.79166666666666,4.5,0.0
2020-03-10,CE,24.0,3.264583333333333,5.05,8.6,13.625,23.20833333333333,56.458333333333336,36.34217391304348,715.6999999999999,68.66666666666667,4.645833333333333,0.176,20.40833333333333,122.58333333333331,5.2,0.0
2020-03-11,CE,24.0,3.1575,4.491666666666666,6.458333333333333,10.9125,28.875,46.208333333333336,35.106842105263155,712.9166666666666,67.83333333333333,2.9250000000000003,0.1738333333333333,22.16416666666667,77.33333333333333,5.858333333333334,0.0
2020-03-12,CE,24.0,3.435,6.45,10.666666666666666,17.104166666666668,30.875,63.458333333333336,37.473636363636366,708.8791666666667,56.375,5.058333333333333,0.1793333333333333,23.76375,124.54166666666669,4.695833333333333,0.0
2020-03-13,CE,24.0,3.3754166666666663,5.966666666666666,9.229166666666666,15.141666666666666,33.0,66.20833333333333,38.25958333333333,708.625,54.375,5.795833333333333,0.1794583333333333,25.4875,104.95833333333331,7.254166666666666,0.0
2020-03-14,CE,24.0,3.248333333333333,3.083333333333333,6.7250000000000005,9.783333333333331,37.04166666666666,68.25,49.83125,711.2583333333332,58.208333333333336,4.3875,0.17575,25.3625,76.70833333333333,6.6625000000000005,0.0
2020-03-15,CE,24.0,3.0904166666666666,2.6041666666666665,3.145833333333333,5.720833333333334,26.291666666666668,36.333333333333336,30.20578947368421,713.5291666666666,70.45833333333333,2.725,0.1694999999999999,22.42291666666667,98.45833333333331,8.691666666666666,0.0
2020-03-16,CE,24.0,3.1808333333333336,3.25,4.745833333333333,7.983333333333334,20.0,21.291666666666668,31.886842105263156,713.3791666666667,78.33333333333333,2.4458333333333333,0.1690416666666666,20.49083333333333,113.78260869565216,5.9,0.0
2020-03-17,CE,24.0,3.302916666666667,3.975,6.099999999999999,10.05,25.541666666666668,34.541666666666664,33.5678947368421,711.2958333333332,65.0,2.895833333333333,0.1732916666666667,23.26,130.5,6.516666666666667,0.0
2020-03-18,CE,24.0,3.21375,3.85,4.120833333333334,7.941666666666666,26.25,28.45833333333333,35.24894736842105,710.4416666666666,67.79166666666667,2.5083333333333333,0.1712083333333333,23.770416666666662,100.70833333333331,7.504166666666666,0.0
2020-03-19,CE,24.0,3.36375,4.9125000000000005,7.316666666666666,12.199999999999998,32.416666666666664,47.958333333333336,36.92999999999999,709.0666666666667,53.208333333333336,3.279166666666667,0.1779583333333333,26.3325,117.25,6.816666666666666,0.0
2020-03-20,CE,24.0,3.478333333333333,3.079166666666667,6.695833333333334,9.733333333333333,19.291666666666668,43.125,33.125263157894736,713.5666666666666,71.70833333333333,3.704166666666667,0.172625,21.87833333333333,65.75,5.216666666666666,0.0
2020-03-21,CE,24.0,3.4275,3.9666666666666655,5.783333333333334,9.745833333333334,15.708333333333334,12.666666666666666,37.02067543859649,715.4541666666668,89.20833333333333,2.3166666666666664,0.1651666666666666,15.11125,49.833333333333336,6.3125,0.0
2020-03-22,CE,24.0,3.4441666666666664,5.95,6.566666666666667,12.5,20.08333333333333,41.375,40.91608771929825,713.0833333333334,80.08695652173913,4.354166666666667,0.1687083333333333,16.94333333333333,56.54166666666666,3.720833333333333,0.0
2020-03-23,CE,24.0,3.5499999999999994,5.104166666666666,8.35,13.454166666666666,33.78260869565217,63.083333333333336,44.8115,711.5041666666667,70.29166666666667,4.108333333333333,0.17425,21.32875,77.54166666666667,4.525,0.0
2020-03-24,CE,24.0,3.5558333333333336,5.008333333333334,7.683333333333334,12.675000000000002,35.875,58.625,41.511,709.4541666666668,53.5,3.904166666666667,0.1792916666666666,26.87625,163.125,5.2125,0.0
2020-03-25,CE,24.0,3.4320833333333334,3.2000000000000006,5.566666666666666,8.779166666666667,44.04166666666666,46.375,38.443333333333335,708.9125,45.29166666666666,4.5875,0.1778333333333333,28.98333333333333,108.91666666666669,6.945833333333333,0.0
2020-03-26,CE,24.0,3.4975,3.429166666666667,6.2625,9.704166666666666,41.04166666666666,62.41666666666666,41.75666666666667,706.9208333333332,53.75,5.483333333333334,0.1752916666666666,27.246250000000003,85.33333333333333,6.683333333333333,0.0
2020-03-27,CE,24.0,3.549166666666667,4.733333333333333,9.308333333333332,14.041666666666666,39.41666666666666,65.25,45.07,705.0625,39.208333333333336,8.908333333333333,0.180375,28.79375,83.25,5.470833333333334,0.0
2020-03-28,CE,24.0,3.47,3.3041666666666667,5.7125,9.008333333333333,32.708333333333336,66.33333333333333,43.90173913043478,707.65,47.875,4.083333333333333,0.1749583333333333,27.232916666666668,113.70833333333331,6.779166666666666,0.0
2020-03-29,CE,24.0,3.3979166666666667,2.325,4.066666666666666,6.408333333333334,34.208333333333336,41.375,50.44336956521739,712.4499999999999,69.875,3.583333333333333,0.1659166666666666,19.74791666666667,84.70833333333333,7.116666666666667,0.0
2020-03-30,CE,24.0,3.755,4.966666666666667,10.091666666666669,15.045833333333333,33.916666666666664,73.66666666666667,56.98499999999999,710.4416666666666,70.04166666666667,9.8,0.1747499999999999,21.075416666666666,80.83333333333333,3.725,0.0
2020-03-31,CE,24.0,3.5245833333333336,3.3250000000000006,6.258333333333334,9.575,41.083333333333336,49.125,37.87285714285714,711.3208333333332,44.458333333333336,3.7625000000000006,0.1752916666666666,25.10041666666667,135.20833333333334,6.054166666666667,0.0
2020-04-01,CE,24.0,2.1243478260869564,2.265217391304348,3.0434782608695654,5.304347826086956,47.56521739130435,32.17391304347826,36.67972505668934,709.6652173913044,58.130434782608695,2.5739130434782607,0.1658260869565217,21.84391304347826,88.95652173913044,8.673913043478262,0.0
2020-04-02,CE,24.0,0.53625,3.1791666666666667,4.316666666666666,7.5125,36.958333333333336,41.458333333333336,35.48659297052154,707.6208333333333,66.33333333333333,3.4625,0.1702083333333333,24.72791666666667,76.41666666666667,7.370833333333333,0.0
2020-04-03,CE,24.0,0.6029166666666667,3.3208333333333333,4.229166666666667,7.533333333333334,22.375,52.125,34.29346088435374,707.725,73.95833333333333,2.9916666666666667,0.1689583333333333,23.72666666666667,74.95833333333333,7.604166666666667,0.0
2020-04-04,CE,24.0,0.6629166666666667,4.65,4.720833333333333,9.379166666666666,19.33333333333333,34.75,33.10032879818594,709.25,79.75,3.2375000000000003,0.1665833333333333,19.581666666666667,75.45833333333333,7.120833333333333,0.0
2020-04-05,CE,24.0,0.6229166666666667,2.5791666666666666,5.033333333333334,7.608333333333333,24.416666666666668,17.916666666666668,31.90719671201814,711.2833333333333,86.5,2.683333333333333,0.1620833333333333,16.4525,51.333333333333336,5.875,0.0
2020-04-06,CE,24.0,0.7033333333333335,3.370833333333333,6.345833333333334,9.741666666666667,28.25,34.416666666666664,30.71406462585034,710.8624999999998,79.875,2.3666666666666667,0.1676666666666666,19.387916666666666,85.0,4.475,0.0
2020-04-07,CE,24.0,0.7316666666666666,3.8375,5.7250000000000005,9.5375,33.5,32.625,29.52093253968254,711.2583333333332,75.41666666666667,2.408333333333333,0.1721249999999999,22.98375,73.41666666666667,4.929166666666666,0.0
2020-04-08,CE,24.0,0.7437499999999999,3.370833333333333,5.541666666666667,8.891666666666666,39.29166666666666,44.29166666666666,28.32780045351474,710.0458333333332,57.25,2.9291666666666667,0.1762083333333333,27.027083333333337,165.91666666666666,5.408333333333334,0.0
2020-04-09,CE,24.0,0.6749999999999999,2.7916666666666665,4.5,7.295833333333333,44.79166666666666,44.958333333333336,27.13466836734694,708.625,49.79166666666666,3.8000000000000007,0.1758333333333333,28.64833333333333,139.45833333333334,5.1875,0.0
2020-04-10,CE,24.0,0.7120833333333335,2.686868686868687,4.666666666666667,7.425892857142857,36.583333333333336,29.20833333333333,25.94153628117914,710.2708333333334,68.83333333333333,3.2416666666666667,0.1657083333333333,23.969583333333333,93.83333333333331,7.929166666666667,0.0
2020-04-11,CE,24.0,0.7225000000000001,2.5820707070707067,4.833333333333333,7.555952380952381,40.41666666666666,28.45833333333333,24.74840419501134,706.8291666666668,69.45833333333333,2.8125,0.162375,23.675416666666667,142.41666666666666,7.795833333333333,0.0
2020-04-12,CE,24.0,0.59,2.477272727272727,5.0,7.686011904761905,47.5,46.75,23.55527210884354,704.3708333333334,27.83333333333333,2.3166666666666664,0.1679166666666667,29.240416666666665,253.29166666666663,10.5125,0.0
2020-04-13,CE,24.0,0.605,2.3724747474747474,5.166666666666667,7.816071428571429,50.41666666666666,37.583333333333336,22.36214002267574,710.3583333333332,27.33333333333333,3.8166666666666655,0.1672083333333333,25.558333333333334,124.875,9.391666666666666,0.0
2020-04-14,CE,24.0,0.6641666666666667,2.2676767676767677,5.333333333333333,7.946130952380953,36.125,36.333333333333336,21.16900793650794,712.2458333333334,73.95833333333333,2.408333333333333,0.158,17.66208333333333,59.41666666666666,7.308333333333333,0.0
2020-04-15,CE,24.0,0.7258333333333334,2.162878787878788,5.5,8.076190476190476,35.916666666666664,19.416666666666668,19.975875850340138,714.2291666666666,83.45833333333333,2.891666666666667,0.1532916666666666,13.006666666666668,61.41666666666666,7.029166666666668,0.0
2020-04-16,CE,24.0,0.7125,2.058080808080808,5.666666666666666,8.20625,26.20833333333333,15.875,18.782743764172338,712.9375,79.875,2.566666666666667,0.1558333333333333,15.548749999999998,56.458333333333336,6.1125,0.0
2020-04-17,CE,24.0,0.8883333333333333,1.9532828282828283,5.833333333333333,8.336309523809524,39.0,32.875,17.589611678004538,710.8416666666667,68.0,3.6458333333333335,0.1624166666666666,21.74,151.25,5.15,0.0
2020-04-18,CE,24.0,0.8341666666666668,1.8484848484848484,6.0,8.466369047619049,33.0,26.125,16.396479591836737,709.7166666666667,66.45833333333333,2.758333333333333,0.1649583333333333,24.335416666666664,98.95833333333331,6.483333333333334,0.0
2020-04-19,CE,24.0,0.79625,1.7436868686868687,6.166666666666666,8.596428571428572,32.5,30.125,15.203347505668937,706.5875,44.958333333333336,3.016666666666667,0.1680833333333333,28.37375,198.5,7.616666666666667,0.0
2020-04-20,CE,24.0,0.8083333333333332,1.6388888888888888,6.333333333333333,8.726488095238096,47.333333333333336,34.25,14.010215419501137,708.0375,33.041666666666664,3.6916666666666655,0.1694999999999999,28.808333333333334,144.33333333333334,6.758333333333333,0.0
2020-04-21,CE,24.0,0.96125,1.8634259259259258,6.5,8.85654761904762,38.458333333333336,67.20833333333333,12.817083333333334,708.4625,63.333333333333336,3.5,0.167125,26.675416666666667,88.45833333333333,8.295833333333333,0.0
2020-04-22,CE,24.0,1.1229166666666666,2.087962962962963,6.666666666666666,8.986607142857142,49.5,63.16666666666666,28.15954545454545,706.0499999999998,61.208333333333336,4.333333333333333,0.17225,28.459166666666665,83.125,7.083333333333333,0.0
2020-04-23,CE,24.0,1.0208333333333333,2.3125,6.833333333333333,9.116666666666667,55.875,40.30434782608695,21.37208333333333,707.2291666666666,37.583333333333336,3.5125,0.1777083333333333,29.299166666666665,156.83333333333334,6.354166666666667,0.0
2020-04-24,CE,24.0,1.0650000000000002,2.9083333333333337,9.7125,12.612500000000002,64.25,48.125,23.52666666666666,707.6083333333332,30.25,3.625,0.18175,29.598333333333333,121.125,5.208333333333333,0.0
