;Fecha y hora;CO;NO;NO2;NOX;O3;PM10;PM2.5;PRS;RAINF;RH;SO2;SR;TOUT;WSR;WDR
16;2021-01-01 16:00:00;4.59;;;;25.0;37.0;16.43;712.2;0.0;56.0;11.4;0.172;10.36;6.3;51.0
17;2021-01-01 17:00:00;4.58;;;;26.0;45.0;19.47;712.6;0.0;57.0;11.3;0.172;10.35;3.2;82.0
18;2021-01-01 18:00:00;4.62;;;;27.0;39.0;21.61;712.9;0.0;57.0;9.4;0.172;10.27;3.4;106.0
19;2021-01-01 19:00:00;4.7;;;;26.0;42.0;27.17;713.3;0.0;59.0;8.2;0.172;10.1;5.7;73.0
20;2021-01-01 20:00:00;4.67;;;;27.0;50.0;27.95;714.1;0.0;61.0;8.1;0.172;9.77;5.1;93.0
21;2021-01-01 21:00:00;4.58;;;;26.0;44.0;21.87;714.6;0.0;62.0;7.9;0.172;9.64;3.8;84.0
22;2021-01-01 22:00:00;4.6;;;;26.0;39.0;24.54;715.3;0.0;62.0;7.7;0.172;9.72;1.4;353.0
23;2021-01-01 23:00:00;4.64;;;;30.0;42.0;25.95;715.7;0.0;62.0;7.1;0.173;9.74;0.9;249.0
24;2021-01-02 00:00:00;4.61;;;;30.0;39.0;18.97;715.9;0.0;57.0;6.9;0.173;9.99;1.8;229.0
25;2021-01-02 01:00:00;4.55;;;;31.0;30.0;14.24;715.9;0.0;54.0;5.9;0.173;10.04;1.0;275.0
26;2021-01-02 02:00:00;4.69;;;;29.0;25.0;21.09;716.1;0.0;55.0;5.3;0.173;9.95;2.6;330.0
27;2021-01-02 03:00:00;4.84;;;;24.0;29.0;;716.4;0.0;62.0;5.4;0.172;9.28;3.2;44.0
28;2021-01-02 04:00:00;4.74;;;;26.0;52.0;17.63;716.7;0.0;60.0;6.2;0.172;8.8;5.3;79.0
29;2021-01-02 05:00:00;4.52;;;;24.0;38.0;10.6;716.8;0.0;58.0;6.8;0.17;7.2;3.4;72.0
30;2021-01-02 06:00:00;4.46;;;;29.0;28.0;8.32;716.9;0.0;58.0;6.6;0.169;6.52;2.3;145.0
31;2021-01-02 07:00:00;4.5;;;;29.0;24.0;9.17;717.1;0.0;61.0;5.4;0.169;6.37;3.6;149.0
32;2021-01-02 08:00:00;4.55;;;;29.0;23.0;8.94;717.4;0.0;62.0;4.7;0.169;6.15;3.2;153.0
33;2021-01-02 09:00:00;4.59;;;;;27.0;10.06;717.9;0.0;55.0;4.9;0.172;8.25;2.9;149.0
34;2021-01-02 10:00:00;4.67;;;;28.0;29.0;13.95;718.1;0.0;52.0;5.7;0.175;9.95;3.6;125.0
35;2021-01-02 11:00:00;4.77;;;;27.0;35.0;22.03;718.1;0.0;48.0;6.9;0.177;11.76;3.7;61.0
36;2021-01-02 12:00:00;4.69;;;;27.0;39.0;29.42;717.5;0.0;45.0;7.8;0.178;12.93;3.9;45.0
37;2021-01-02 13:00:00;4.76;;;;29.0;43.0;30.54;716.6;0.0;42.0;7.5;0.179;14.36;4.1;123.0
38;2021-01-02 14:00:00;4.83;;;;27.0;51.0;35.55;715.7;0.0;38.0;7.2;0.181;15.83;4.2;77.0
39;2021-01-02 15:00:00;4.8;;;;26.0;67.0;37.84;715.0;0.0;36.0;6.7;0.182;16.72;5.1;108.0
40;2021-01-02 16:00:00;4.78;;;;26.0;62.0;36.71;714.6;0.0;33.0;6.3;0.182;17.62;6.1;88.0
41;2021-01-02 17:00:00;4.78;;;;27.0;82.0;32.78;714.7;0.0;33.0;5.1;0.182;17.22;7.6;103.0
42;2021-01-02 18:00:00;4.74;;;;27.0;55.0;30.98;714.7;0.0;36.0;4.9;0.181;16.44;5.1;105.0
43;2021-01-02 19:00:00;4.65;;;;28.0;60.0;21.45;714.9;0.0;40.0;4.6;0.179;15.29;6.2;145.0
44;2021-01-02 20:00:00;4.59;;;;27.0;39.0;19.74;715.1;0.0;39.0;4.9;0.179;14.83;6.6;125.0
45;2021-01-02 21:00:00;4.64;;;;26.0;41.0;19.58;715.4;0.0;41.0;5.6;0.178;13.92;4.0;91.0
46;2021-01-02 22:00:00;4.79;;;;27.0;40.0;27.76;715.6;0.0;46.0;5.4;0.176;12.64;3.6;126.0
47;2021-01-02 23:00:00;4.93;;;;30.0;48.0;33.14;715.5;0.0;49.0;5.0;0.174;11.19;1.1;244.0
48;2021-01-03 00:00:00;5.22;;;;30.0;58.0;44.72;715.1;0.0;54.0;4.7;0.173;10.51;1.0;233.0
49;2021-01-03 01:00:00;5.17;;;;30.0;74.0;;714.7;0.0;58.0;6.1;0.172;9.88;1.4;257.0
50;2021-01-03 02:00:00;5.1;;;;;96.0;69.46;714.7;0.0;59.0;6.5;0.171;9.35;0.9;225.0
51;2021-01-03 03:00:00;5.07;;;;29.0;92.0;62.81;714.7;0.0;60.0;7.4;0.171;8.98;0.9;250.0
52;2021-01-03 04:00:00;4.91;;;;30.0;97.0;57.0;714.5;0.0;61.0;7.9;0.17;8.55;2.1;234.0
53;2021-01-03 05:00:00;4.85;;;;30.0;75.0;59.04;714.7;0.0;61.0;8.8;0.17;8.27;1.5;246.0
54;2021-01-03 06:00:00;4.83;;;;29.0;99.0;55.0;715.0;0.0;62.0;9.2;0.17;8.05;2.3;263.0
55;2021-01-03 07:00:00;4.78;;;;29.0;105.0;49.81;715.2;0.0;59.0;10.1;0.17;8.31;1.8;259.0
56;2021-01-03 08:00:00;4.74;;;;28.0;111.0;40.53;715.2;0.0;57.0;9.0;0.171;8.77;3.5;253.0
57;2021-01-03 09:00:00;4.67;;;;27.0;76.0;27.55;715.5;0.0;47.0;7.6;0.175;11.9;2.2;288.0
58;2021-01-03 10:00:00;4.77;;;;22.0;48.0;32.98;715.7;0.0;39.0;7.5;0.179;14.86;2.4;48.0
59;2021-01-03 11:00:00;4.91;;;;24.0;57.0;48.78;715.6;0.0;36.0;7.5;0.18;15.84;3.2;53.0
60;2021-01-03 12:00:00;4.73;;;;26.0;93.0;39.85;715.0;0.0;31.0;6.8;0.183;17.84;3.3;88.0
61;2021-01-03 13:00:00;4.7;;;;25.0;72.0;37.61;713.8;0.0;28.0;6.4;0.184;19.34;3.2;74.0
62;2021-01-03 14:00:00;4.72;;;;26.0;47.0;39.35;712.7;0.0;25.0;6.4;0.186;21.03;2.8;82.0
63;2021-01-03 15:00:00;4.81;;;;27.0;55.0;43.46;712.2;0.0;24.0;7.4;0.186;21.27;7.2;97.0
64;2021-01-03 16:00:00;4.8;;;;27.0;61.0;39.08;711.9;0.0;22.0;5.9;0.187;22.06;5.9;105.0
65;2021-01-03 17:00:00;4.77;;;;27.0;52.0;34.78;711.9;0.0;25.0;5.2;0.186;21.8;6.3;89.0
66;2021-01-03 18:00:00;4.72;;;;28.0;54.0;21.71;712.1;0.0;29.0;5.2;0.184;20.47;5.2;117.0
67;2021-01-03 19:00:00;4.82;;;;29.0;44.0;22.11;712.5;0.0;35.0;4.8;0.181;17.79;1.3;226.0
68;2021-01-03 20:00:00;5.17;;;;30.0;43.0;25.02;712.9;0.0;40.0;4.7;0.179;16.03;1.9;220.0
69;2021-01-03 21:00:00;5.19;;;;28.0;47.0;29.11;713.2;0.0;41.0;4.6;0.178;15.16;2.1;238.0
70;2021-01-03 22:00:00;5.36;;;;29.0;59.0;45.58;713.2;0.0;42.0;5.3;0.177;14.33;1.5;263.0
71;2021-01-03 23:00:00;5.21;;;;29.0;80.0;42.83;713.4;0.0;41.0;5.9;0.176;13.76;2.0;251.0
72;2021-01-04 00:00:00;4.91;;;;30.0;67.0;32.68;713.3;0.0;38.0;5.5;0.176;13.8;4.0;238.0
73;2021-01-04 01:00:00;4.77;;;;29.0;50.0;24.91;713.0;0.0;37.0;5.1;0.176;13.61;2.3;243.0
74;2021-01-04 02:00:00;4.69;;;;27.0;42.0;21.82;712.8;0.0;36.0;5.4;0.175;13.13;2.0;275.0
75;2021-01-04 03:00:00;4.62;;;;28.0;42.0;19.73;712.8;0.0;35.0;5.2;0.175;12.94;2.4;267.0
76;2021-01-04 04:00:00;4.64;;;;28.0;43.0;20.34;712.8;0.0;34.0;5.2;0.174;12.75;3.8;257.0
77;2021-01-04 05:00:00;4.67;;;;29.0;54.0;26.47;712.9;0.0;33.0;6.7;0.175;12.79;4.0;268.0
78;2021-01-04 06:00:00;4.56;;;;30.0;73.0;21.35;712.8;0.0;31.0;7.2;0.175;13.01;4.7;235.0
79;2021-01-04 07:00:00;4.95;;;;28.0;65.0;28.45;713.0;0.0;36.0;5.4;0.174;11.94;2.6;311.0
80;2021-01-04 08:00:00;5.32;;;;29.0;71.0;39.48;713.4;0.0;36.0;5.2;0.173;11.16;2.1;239.0
81;2021-01-04 09:00:00;5.87;;;;28.0;138.0;35.15;714.1;0.0;32.0;5.9;0.177;14.25;3.1;330.0
82;2021-01-04 10:00:00;5.31;;;;29.0;100.0;27.55;714.5;0.0;24.0;6.0;0.182;17.48;2.5;144.0
83;2021-01-04 11:00:00;4.86;;;;30.0;82.0;16.16;714.2;0.0;16.0;5.6;0.186;21.12;3.7;212.0
84;2021-01-04 12:00:00;4.87;;;;24.0;60.0;14.9;713.5;0.0;12.0;5.4;0.189;23.34;4.2;324.0
85;2021-01-04 13:00:00;5.39;;;;17.0;61.0;30.03;712.9;0.0;12.0;9.6;0.19;24.06;6.3;25.0
86;2021-01-04 14:00:00;4.99;;;;26.0;112.0;21.78;712.5;0.0;10.0;10.7;0.191;25.2;6.3;77.0
87;2021-01-04 15:00:00;4.8;;;;27.0;82.0;15.24;712.1;0.0;10.0;8.5;0.192;26.17;5.4;105.0
88;2021-01-04 16:00:00;4.7;;;;28.0;59.0;11.22;712.2;0.0;9.0;5.3;0.193;26.79;4.9;135.0
89;2021-01-04 17:00:00;4.71;;;;28.0;40.0;10.4;712.3;0.0;9.0;3.7;0.192;26.44;4.8;130.0
90;2021-01-04 18:00:00;5.06;;;;28.0;38.0;29.43;712.6;0.0;12.0;4.2;0.19;24.24;1.8;132.0
91;2021-01-04 19:00:00;5.66;;;;;65.0;25.53;713.2;0.0;18.0;4.3;0.187;21.59;3.3;122.0
92;2021-01-04 20:00:00;4.92;;;;;77.0;11.21;713.6;0.0;21.0;4.1;0.186;20.8;2.9;233.0
93;2021-01-04 21:00:00;5.36;;;;30.0;39.0;20.25;713.9;0.0;25.0;6.0;0.183;18.74;0.9;290.0
94;2021-01-04 22:00:00;5.35;;;;30.0;59.0;23.84;714.2;0.0;28.0;5.7;0.182;17.77;0.9;283.0
95;2021-01-04 23:00:00;5.29;;;;29.0;57.0;23.33;714.3;0.0;29.0;5.5;0.181;16.86;1.0;240.0
96;2021-01-05 00:00:00;5.3;;;;27.0;57.0;23.51;714.1;0.0;35.0;5.1;0.178;14.95;0.9;225.0
97;2021-01-05 01:00:00;5.02;;;;27.0;57.0;19.94;713.9;0.0;36.0;4.9;0.177;14.28;0.9;14.0
98;2021-01-05 02:00:00;4.95;;;;30.0;40.0;23.54;713.9;0.0;34.0;5.3;0.177;14.25;0.9;235.0
99;2021-01-05 03:00:00;4.75;;;;30.0;47.0;19.85;713.8;0.0;33.0;6.3;0.177;14.41;1.6;247.0
100;2021-01-05 04:00:00;4.74;;;;29.0;41.0;23.19;713.8;0.0;34.0;6.1;0.177;13.76;2.4;234.0
101;2021-01-05 05:00:00;4.68;;;;29.0;53.0;21.17;713.6;0.0;34.0;7.9;0.176;13.83;4.0;229.0
102;2021-01-05 06:00:00;4.68;;;;30.0;45.0;20.9;713.6;0.0;35.0;6.9;0.176;13.3;4.0;233.0
103;2021-01-05 07:00:00;4.76;;;;30.0;46.0;19.64;713.8;0.0;34.0;6.0;0.176;13.08;5.1;233.0
104;2021-01-05 08:00:00;4.9;;;;29.0;50.0;21.23;714.1;0.0;33.0;6.6;0.176;13.19;4.5;233.0
105;2021-01-05 09:00:00;5.05;;;;30.0;59.0;22.23;714.3;0.0;30.0;6.7;0.179;15.41;5.3;236.0
106;2021-01-05 10:00:00;5.09;;;;30.0;76.0;21.64;714.5;0.0;25.0;7.2;0.184;18.78;3.4;228.0
107;2021-01-05 11:00:00;5.17;;;;27.0;76.0;21.22;714.4;0.0;23.0;9.1;0.186;20.34;4.3;102.0
108;2021-01-05 12:00:00;5.07;;;;27.0;57.0;24.32;713.7;0.0;23.0;8.3;0.186;20.87;5.6;93.0
109;2021-01-05 13:00:00;4.92;;;;26.0;56.0;25.39;712.8;0.0;24.0;8.5;0.186;21.18;7.0;70.0
110;2021-01-05 14:00:00;4.76;;;;24.0;61.0;16.86;712.0;0.0;27.0;9.0;0.186;21.94;9.4;62.0
111;2021-01-05 15:00:00;4.76;;;;25.0;58.0;14.82;711.3;0.0;27.0;9.3;0.187;22.55;9.9;66.0
112;2021-01-05 16:00:00;4.74;;;;25.0;59.0;13.14;711.0;0.0;27.0;6.0;0.187;22.85;11.0;74.0
113;2021-01-05 17:00:00;4.74;;;;27.0;52.0;12.7;711.0;0.0;26.0;5.3;0.187;22.9;8.5;117.0
114;2021-01-05 18:00:00;4.83;;;;28.0;45.0;13.48;711.1;0.0;27.0;5.2;0.185;21.95;4.5;124.0
115;2021-01-05 19:00:00;5.08;;;;25.0;41.0;15.36;711.1;0.0;32.0;5.1;0.184;20.71;4.3;88.0
116;2021-01-05 20:00:00;5.0;;;;25.0;48.0;14.19;711.2;0.0;36.0;4.8;0.182;19.64;2.5;78.0
117;2021-01-05 21:00:00;5.16;;;;28.0;48.0;19.15;711.1;0.0;40.0;5.3;0.182;19.12;2.5;321.0
118;2021-01-05 22:00:00;5.34;;;;30.0;54.0;26.01;710.9;0.0;45.0;5.1;0.18;17.96;2.2;272.0
119;2021-01-05 23:00:00;5.33;;;;27.0;66.0;34.8;710.8;0.0;44.0;5.5;0.179;16.97;1.7;282.0
120;2021-01-06 00:00:00;5.18;;;;30.0;83.0;33.2;710.5;0.0;46.0;5.3;0.177;16.05;3.3;237.0
121;2021-01-06 01:00:00;5.0;;;;28.0;79.0;29.48;710.3;0.0;46.0;5.6;0.176;15.51;2.7;287.0
122;2021-01-06 02:00:00;4.96;;;;30.0;77.0;31.22;710.1;0.0;49.0;5.8;0.175;14.59;1.5;260.0
123;2021-01-06 03:00:00;4.88;;;;30.0;82.0;26.75;709.7;0.0;54.0;5.3;0.174;14.3;1.8;245.0
124;2021-01-06 04:00:00;4.85;;;;30.0;66.0;29.06;709.5;0.0;54.0;5.5;0.174;14.13;2.3;244.0
125;2021-01-06 05:00:00;4.89;;;;27.0;78.0;30.4;709.7;0.0;58.0;5.0;0.174;13.55;1.1;305.0
126;2021-01-06 06:00:00;5.06;;;;29.0;80.0;38.77;710.0;0.0;62.0;4.5;0.173;12.76;1.6;247.0
127;2021-01-06 07:00:00;5.08;;;;29.0;80.0;34.98;710.5;0.0;67.0;4.1;0.173;12.39;1.5;238.0
128;2021-01-06 08:00:00;5.17;;;;30.0;72.0;29.35;711.1;0.0;60.0;4.6;0.174;12.84;4.0;235.0
129;2021-01-06 09:00:00;5.22;;;;30.0;71.0;30.47;711.5;0.0;50.0;6.2;0.176;14.21;3.5;236.0
130;2021-01-06 10:00:00;5.8;;;;28.0;84.0;39.24;711.8;0.0;46.0;6.5;0.18;17.5;1.7;308.0
131;2021-01-06 11:00:00;5.49;;;;28.0;104.0;39.3;711.6;0.0;35.0;7.7;0.185;20.79;1.9;145.0
132;2021-01-06 12:00:00;5.35;;;;25.0;91.0;45.15;711.2;0.0;29.0;7.5;0.186;21.92;2.8;66.0
133;2021-01-06 13:00:00;5.79;;;;29.0;103.0;61.57;710.5;0.0;29.0;9.8;0.186;22.42;5.0;115.0
134;2021-01-06 14:00:00;5.45;;;;29.0;140.0;47.35;709.7;0.0;24.0;7.7;0.188;24.44;6.2;147.0
135;2021-01-06 15:00:00;5.19;;;;29.0;116.0;26.75;709.6;0.0;19.0;5.1;0.189;25.17;6.0;141.0
136;2021-01-06 16:00:00;4.82;;;;24.0;93.0;15.86;710.4;0.0;32.0;5.7;0.187;23.56;11.2;55.0
137;2021-01-06 17:00:00;4.81;;;;24.0;119.0;13.38;711.2;0.0;31.0;6.1;0.186;22.07;9.3;69.0
138;2021-01-06 18:00:00;4.81;;;;24.0;80.0;12.54;712.1;0.0;26.0;5.5;0.184;19.97;8.6;69.0
139;2021-01-06 19:00:00;4.9;;;;25.0;90.0;11.48;713.0;0.0;27.0;5.1;0.183;18.71;7.2;82.0
140;2021-01-06 20:00:00;4.81;;;;25.0;81.0;10.7;713.9;0.0;29.0;4.6;0.182;17.47;7.1;85.0
141;2021-01-06 21:00:00;4.77;;;;25.0;76.0;10.85;714.6;0.0;31.0;6.1;0.181;16.53;6.3;84.0
142;2021-01-06 22:00:00;4.71;;;;;71.0;10.4;715.1;0.0;33.0;8.0;0.18;15.81;6.1;81.0
143;2021-01-06 23:00:00;4.64;;;;26.0;60.0;9.05;715.5;0.0;33.0;8.8;0.18;15.14;5.4;100.0
144;2021-01-07 00:00:00;4.63;;;;27.0;49.0;7.5;715.6;0.0;34.0;7.5;0.178;14.39;5.0;113.0
145;2021-01-07 01:00:00;4.61;;;;28.0;43.0;7.12;715.7;0.0;35.0;7.5;0.178;13.74;4.7;123.0
146;2021-01-07 02:00:00;4.59;;;;28.0;40.0;6.69;715.7;0.0;37.0;6.4;0.177;13.04;3.0;129.0
147;2021-01-07 03:00:00;4.6;;;;30.0;32.0;7.05;715.5;0.0;39.0;5.4;0.175;11.93;1.1;212.0
148;2021-01-07 04:00:00;4.6;;;;30.0;28.0;6.99;715.4;0.0;44.0;5.1;0.174;11.12;3.3;235.0
149;2021-01-07 05:00:00;4.65;;;;30.0;32.0;10.95;715.5;0.0;47.0;5.2;0.174;10.8;3.2;234.0
150;2021-01-07 06:00:00;4.69;;;;27.0;46.0;15.49;715.6;0.0;48.0;5.3;0.173;10.49;1.8;288.0
151;2021-01-07 07:00:00;4.74;;;;25.0;60.0;17.43;715.8;0.0;49.0;5.5;0.173;10.3;1.5;49.0
152;2021-01-07 08:00:00;4.92;;;;28.0;63.0;15.96;716.1;0.0;50.0;6.1;0.174;10.42;2.3;224.0
153;2021-01-07 09:00:00;5.22;;;;28.0;68.0;19.24;716.5;0.0;42.0;6.9;0.178;13.55;2.2;254.0
154;2021-01-07 10:00:00;5.26;;;;27.0;75.0;24.24;716.9;0.0;34.0;7.8;0.183;16.74;1.9;42.0
155;2021-01-07 11:00:00;5.01;;;;26.0;94.0;15.38;716.6;0.0;31.0;6.4;0.183;17.39;4.7;93.0
156;2021-01-07 12:00:00;4.92;;;;24.0;61.0;15.77;716.0;0.0;29.0;4.9;0.184;17.86;6.9;69.0
157;2021-01-07 13:00:00;4.97;;;;25.0;66.0;27.46;715.0;0.0;28.0;5.5;0.184;18.57;6.5;65.0
158;2021-01-07 14:00:00;4.74;;;;35.0;125.0;;713.5;0.0;26.0;4.6;0.185;18.57;7.5;69.0
159;2021-01-07 15:00:00;4.81;;;;58.0;72.0;10.69;713.5;0.0;25.0;5.8;0.186;20.35;8.9;53.0
160;2021-01-07 16:00:00;4.85;;;;60.0;67.0;11.29;713.2;0.0;24.0;8.4;0.186;20.97;8.9;74.0
161;2021-01-07 17:00:00;4.96;;;;59.0;61.0;17.68;713.3;0.0;24.0;6.4;0.186;20.79;9.4;88.0
162;2021-01-07 18:00:00;4.88;;;;53.0;103.0;11.29;713.5;0.0;25.0;5.4;0.185;19.85;6.6;111.0
163;2021-01-07 19:00:00;5.03;;;;34.0;56.0;13.29;713.8;0.0;25.0;5.2;0.183;18.42;3.7;99.0
164;2021-01-07 20:00:00;5.08;;;;27.0;59.0;11.71;714.2;0.0;27.0;4.9;0.181;16.77;1.4;71.0
165;2021-01-07 21:00:00;4.99;;;;28.0;47.0;11.83;714.5;0.0;27.0;5.1;0.18;15.72;1.7;34.0
166;2021-01-07 22:00:00;4.9;;;;28.0;46.0;11.73;714.7;0.0;29.0;4.8;0.178;14.71;1.0;318.0
167;2021-01-07 23:00:00;5.04;;;;15.0;44.0;15.29;714.7;0.0;34.0;4.6;0.177;13.39;1.5;232.0
168;2021-01-08 00:00:00;5.26;;;;7.0;48.0;18.03;714.9;0.0;36.0;5.3;0.176;12.8;2.3;237.0
169;2021-01-08 01:00:00;5.14;;;;7.0;57.0;23.29;715.0;0.0;35.0;6.3;0.175;12.31;1.5;247.0
170;2021-01-08 02:00:00;4.96;;;;14.0;68.0;18.16;715.0;0.0;33.0;4.7;0.175;11.89;0.9;268.0
171;2021-01-08 03:00:00;4.97;;;;11.0;64.0;21.52;715.3;0.0;36.0;6.1;0.174;11.31;1.6;238.0
172;2021-01-08 04:00:00;5.09;;;;14.0;69.0;39.6;715.2;0.0;43.0;13.1;0.173;10.6;3.2;242.0
173;2021-01-08 05:00:00;5.1;;;;13.0;113.0;51.24;715.3;0.0;43.0;13.8;0.173;9.88;1.4;251.0
174;2021-01-08 06:00:00;5.02;;;;10.0;132.0;39.4;715.4;0.0;46.0;14.9;0.172;9.3;1.9;290.0
175;2021-01-08 07:00:00;5.1;;;;10.0;105.0;37.56;715.7;0.0;46.0;14.8;0.172;9.19;2.2;257.0
176;2021-01-08 08:00:00;5.32;;;;6.0;109.0;28.12;716.4;0.0;48.0;11.1;0.172;8.74;1.3;281.0
177;2021-01-08 09:00:00;5.66;15.9;;;7.0;95.0;28.94;717.1;0.0;38.0;12.4;0.177;12.14;1.9;221.0
178;2021-01-08 10:00:00;5.41;15.9;15.9;;17.0;105.0;24.18;717.5;0.0;28.0;12.4;0.181;15.37;2.2;311.0
179;2021-01-08 11:00:00;5.44;;;;17.0;79.0;37.42;717.5;0.0;29.0;12.5;0.182;15.95;5.1;45.0
180;2021-01-08 12:00:00;5.07;;;;35.0;111.0;26.83;716.9;0.0;31.0;10.9;0.182;16.23;9.2;58.0
181;2021-01-08 13:00:00;4.88;;;;49.0;100.0;19.72;716.1;0.0;29.0;16.2;0.182;16.66;10.3;70.0
182;2021-01-08 14:00:00;4.83;;;;53.0;84.0;16.95;715.3;0.0;30.0;8.8;0.183;17.44;9.8;66.0
183;2021-01-08 15:00:00;4.84;;;;54.0;75.0;15.65;714.8;0.0;31.0;5.9;0.183;17.93;10.3;62.0
184;2021-01-08 16:00:00;4.86;;;;51.0;67.0;15.91;714.6;0.0;31.0;5.1;0.183;18.2;11.5;72.0
185;2021-01-08 17:00:00;4.87;;;;51.0;66.0;15.61;714.7;0.0;31.0;5.4;0.183;18.14;11.3;74.0
186;2021-01-08 18:00:00;4.89;;;;45.0;67.0;15.21;714.9;0.0;34.0;5.5;0.182;17.37;10.9;83.0
187;2021-01-08 19:00:00;4.96;;;;35.0;64.0;15.73;715.2;0.0;37.0;5.6;0.181;16.54;7.4;93.0
188;2021-01-08 20:00:00;4.93;;;;33.0;64.0;14.95;715.6;0.0;37.0;4.9;0.181;16.14;5.1;116.0
189;2021-01-08 21:00:00;4.88;;;;36.0;54.0;14.63;716.0;0.0;39.0;5.1;0.181;15.65;7.6;93.0
190;2021-01-08 22:00:00;4.78;;;;46.0;55.0;12.78;716.3;0.0;46.0;5.3;0.179;14.49;10.7;79.0
191;2021-01-08 23:00:00;4.75;;;;42.0;54.0;11.81;716.5;0.0;56.0;6.0;0.178;13.0;11.5;78.0
192;2021-01-09 00:00:00;4.73;;;;39.0;47.0;9.59;716.3;0.0;67.0;4.6;0.176;12.02;10.9;81.0
193;2021-01-09 01:00:00;4.74;;;;37.0;33.0;9.36;715.9;0.0;72.0;4.0;0.175;11.35;10.3;67.0
194;2021-01-09 02:00:00;4.74;;;;34.0;33.0;10.9;715.7;0.0;77.0;4.0;0.174;10.36;10.2;65.0
195;2021-01-09 03:00:00;4.74;;;;36.0;26.0;9.62;715.6;0.0;78.0;3.8;0.173;10.13;8.6;66.0
196;2021-01-09 04:00:00;4.73;;;;35.0;24.0;9.74;715.4;0.0;82.0;3.7;0.172;9.58;8.7;67.0
197;2021-01-09 05:00:00;4.74;;;;32.0;27.0;12.72;715.3;0.0;87.0;3.5;0.172;9.09;8.3;69.0
198;2021-01-09 06:00:00;4.76;;;;30.0;22.0;11.02;715.2;0.0;87.0;3.5;0.172;9.01;8.2;66.0
199;2021-01-09 07:00:00;4.79;;;;24.0;20.0;14.99;715.6;0.0;88.0;3.4;0.172;8.89;6.3;59.0
200;2021-01-09 08:00:00;4.85;;;;22.0;24.0;13.92;715.9;0.0;89.0;3.4;0.172;8.75;5.8;68.0
201;2021-01-09 09:00:00;4.94;;;;18.0;24.0;11.72;716.3;0.0;90.0;3.4;0.172;8.78;6.2;73.0
202;2021-01-09 10:00:00;5.03;16.1;15.8;;15.0;20.0;14.55;716.6;0.0;90.0;3.5;0.172;8.91;7.2;74.0
203;2021-01-09 11:00:00;5.04;16.1;15.8;;19.0;25.0;12.26;716.6;0.0;90.0;3.4;0.172;8.99;7.3;64.0
204;2021-01-09 12:00:00;5.02;16.1;15.9;;20.0;30.0;15.42;716.3;0.0;90.0;3.6;0.172;9.13;8.1;67.0
205;2021-01-09 13:00:00;5.03;16.1;15.9;;20.0;26.0;12.35;715.6;0.0;90.0;3.3;0.172;9.19;7.7;66.0
206;2021-01-09 14:00:00;5.02;;;;18.0;23.0;14.53;714.8;0.0;90.0;3.5;0.172;9.12;7.6;56.0
207;2021-01-09 15:00:00;5.02;;;;19.0;23.0;18.01;714.2;0.0;90.0;3.5;0.171;8.99;7.5;65.0
208;2021-01-09 16:00:00;5.05;;;;19.0;24.0;18.4;713.8;0.0;;3.4;0.171;9.0;7.1;70.0
209;2021-01-09 17:00:00;5.09;;;;16.0;26.0;21.53;713.7;0.0;;3.4;0.171;9.01;7.8;84.0
