Estacion,Fecha,Horas_Registradas,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RH,SO2,SR,TOUT,WDR,WSR,RAINF
CE,2020-02-12,24.0,2.6170833333333334,15.304166666666667,6.9375,22.204166666666666,6.565217391304348,45.666666666666664,31.25947368421053,709.5541666666668,79.04166666666667,3.275,0.17016666666666666,12.504583333333334,88.41666666666667,4.404166666666666,0.0
CE,2020-02-13,24.0,2.7791666666666663,19.754166666666666,6.400000000000001,26.120833333333337,29.3,48.083333333333336,27.002173913043475,714.5500000000002,57.083333333333336,3.054166666666667,0.179625,14.405000000000001,158.95833333333334,5.8625,0.0
CE,2020-02-14,24.0,2.276666666666667,3.7708333333333335,6.058333333333333,9.820833333333333,31.125,23.375,,717.4708333333334,69.58333333333333,2.629166666666667,0.160875,10.799166666666666,87.04166666666667,8.6,0.0
CE,2020-02-15,24.0,2.5058333333333334,6.349999999999999,11.533333333333331,17.845833333333335,20.583333333333332,47.416666666666664,,714.6583333333333,66.91666666666667,5.2250000000000005,0.1718333333333333,14.521666666666667,117.08333333333333,4.229166666666667,0.0
CE,2020-02-16,24.0,2.826521739130435,6.4391304347826095,11.173913043478262,17.59565217391304,38.56521739130435,59.86363636363637,,711.7260869565217,56.869565217391305,8.126086956521739,0.1761739130434783,19.53739130434783,165.8695652173913,4.1869565217391305,0.0
CE,2020-02-17,24.0,3.0245833333333336,7.625,14.387500000000001,21.995833333333334,33.130434782608695,73.16666666666667,47.08200000000001,708.2416666666668,52.708333333333336,5.175,0.18191666666666664,22.352083333333336,163.33333333333334,4.379166666666666,0.0
CE,2020-02-18,24.0,2.953333333333333,10.816666666666668,11.516666666666666,22.325,22.863636363636363,77.58333333333333,40.420833333333334,709.0958333333334,59.291666666666664,4.658333333333334,0.183625,23.059166666666666,155.91666666666666,4.925,0.0
CE,2020-02-19,24.0,2.637826086956522,5.752173913043479,7.221739130434782,12.930434782608694,9.956521739130435,30.5,23.573333333333334,714.2826086956521,84.52173913043478,2.3086956521739133,0.1667391304347826,14.537826086956523,72.21739130434783,6.0826086956521745,0.0
CE,2020-02-20,24.0,2.6095833333333336,4.8999999999999995,6.729166666666667,11.616666666666667,10.583333333333334,20.043478260869566,,717.4666666666667,87.79166666666667,2.191666666666667,0.16383333333333333,11.640416666666667,62.125,5.266666666666667,0.0
CE,2020-02-21,24.0,2.444736842105263,2.736842105263158,5.121052631578948,7.852631578947368,31.736842105263158,19.473684210526315,,722.978947368421,74.05263157894737,2.2526315789473683,0.15889473684210528,7.94263157894737,92.73684210526316,6.321052631578947,0.0
CE,2020-02-22,24.0,2.4774999999999996,3.1041666666666665,4.466666666666667,7.554166666666667,34.666666666666664,20.08695652173913,,717.6208333333333,58.833333333333336,2.1041666666666665,0.16066666666666665,12.262916666666667,97.625,6.908333333333334,0.0
CE,2020-02-23,24.0,2.9358333333333335,6.233333333333333,10.658333333333333,16.875,23.583333333333332,46.5,,711.4291666666668,60.708333333333336,3.7000000000000006,0.17225000000000001,17.178749999999997,171.66666666666666,3.2416666666666667,0.0
CE,2020-02-24,24.0,2.9820833333333336,8.2,9.4375,17.61666666666667,28.583333333333332,64.875,,708.4375,46.791666666666664,4.375,0.17699999999999996,21.7825,156.41666666666666,5.925000000000001,0.0
CE,2020-02-25,24.0,2.7395833333333335,5.833333333333333,7.633333333333333,13.470833333333333,39.30434782608695,43.75,,709.1375000000002,33.166666666666664,4.383333333333333,0.17404166666666668,22.277500000000003,107.375,5.229166666666667,0.0
CE,2020-02-26,24.0,2.48,2.8208333333333333,3.8000000000000003,6.608333333333333,40.958333333333336,49.625,,719.5041666666666,24.666666666666668,2.725,0.16174999999999998,12.822083333333333,58.166666666666664,8.516666666666667,0.0
CE,2020-02-27,24.0,2.5704166666666666,3.1458333333333335,5.866666666666667,9.016666666666666,40.708333333333336,24.041666666666668,,719.2166666666667,23.208333333333332,2.920833333333333,0.162625,11.822083333333333,84.95833333333333,5.9875,0.0
CE,2020-02-28,24.0,2.878333333333334,8.8,12.141666666666666,20.912499999999998,30.416666666666668,52.30434782608695,,718.6583333333333,25.625,6.841666666666666,0.178625,15.399166666666668,146.95833333333334,5.129166666666666,0.0
CE,2020-02-29,24.0,2.8212500000000005,3.9791666666666665,8.529166666666667,12.495833333333332,33.916666666666664,45.291666666666664,31.925217391304347,715.0583333333334,50.375,4.945833333333334,0.16945833333333335,16.549583333333334,112.375,5.604166666666667,0.0
CE,2020-03-01,24.0,2.946521739130435,4.191304347826088,9.369565217391305,13.534782608695652,37.65217391304348,51.40909090909091,39.667500000000004,709.5217391304348,50.34782608695652,5.091304347826087,0.17347826086956522,21.623478260869568,143.91304347826087,4.5260869565217385,0.0
CE,2020-03-02,24.0,3.0325,8.083333333333334,10.6625,18.708333333333332,29.208333333333332,55.0,28.144090909090913,706.8208333333332,36.25,6.116666666666667,0.18204166666666666,25.71375,180.29166666666666,5.604166666666667,0.0
CE,2020-03-03,24.0,3.1225,8.841666666666667,10.391666666666666,19.191666666666666,18.958333333333332,76.625,49.06739130434782,705.6208333333334,67.79166666666667,6.849999999999999,0.17625,21.4275,123.45833333333333,4.366666666666666,0.0
CE,2020-03-04,24.0,2.845217391304348,3.5913043478260875,7.51304347826087,11.07391304347826,29.782608695652176,62.69565217391305,26.552727272727278,707.6695652173913,42.08695652173913,3.0434782608695654,0.1726521739130435,23.727391304347826,197.47826086956522,6.804347826086956,0.0
CE,2020-03-05,24.0,2.76375,3.133333333333333,6.708333333333333,9.8125,40.875,28.916666666666668,14.577083333333333,716.9333333333334,40.333333333333336,3.8083333333333336,0.16916666666666666,17.4325,82.33333333333333,7.425,0.0
CE,2020-03-06,24.0,2.7969565217391303,4.839130434782609,6.030434782608695,10.860869565217392,44.52173913043478,33.56521739130435,,719.6521739130435,33.34782608695652,3.21304347826087,0.1728260869565217,18.210434782608694,105.21739130434783,9.747826086956522,0.0
CE,2020-03-07,24.0,2.8241666666666667,2.629166666666667,4.220833333333333,6.8374999999999995,49.208333333333336,31.416666666666668,25.301111111111112,717.4166666666666,53.541666666666664,2.6625,0.16533333333333333,16.465833333333336,86.91666666666667,9.200000000000001,0.0
CE,2020-03-08,24.0,2.9129166666666664,2.9083333333333337,5.070833333333334,7.954166666666667,38.083333333333336,38.208333333333336,,714.975,66.0,3.275,0.166,17.427083333333332,57.416666666666664,6.2250000000000005,0.0
CE,2020-03-09,24.0,3.0895833333333336,3.445833333333333,7.270833333333333,10.675000000000002,26.75,43.958333333333336,,714.8125,67.08333333333333,2.8375000000000004,0.17120833333333332,19.360833333333332,150.79166666666666,4.5,0.0
CE,2020-03-10,24.0,3.264583333333333,5.05,8.6,13.625,23.208333333333332,56.458333333333336,36.34217391304348,715.6999999999999,68.66666666666667,4.645833333333333,0.17600000000000002,20.40833333333333,122.58333333333333,5.2,0.0
CE,2020-03-11,24.0,3.1575,4.491666666666666,6.458333333333333,10.9125,28.875,46.208333333333336,35.106842105263155,712.9166666666666,67.83333333333333,2.9250000000000003,0.17383333333333337,22.16416666666667,77.33333333333333,5.858333333333334,0.0
CE,2020-03-12,24.0,3.435,6.45,10.666666666666666,17.104166666666668,30.875,63.458333333333336,37.473636363636366,708.8791666666667,56.375,5.058333333333333,0.17933333333333334,23.76375,124.54166666666667,4.695833333333333,0.0
CE,2020-03-13,24.0,3.3754166666666663,5.966666666666666,9.229166666666666,15.141666666666666,33.0,66.20833333333333,38.25958333333333,708.625,54.375,5.795833333333333,0.1794583333333333,25.487499999999997,104.95833333333333,7.254166666666666,0.0
CE,2020-03-14,24.0,3.2483333333333335,3.0833333333333335,6.7250000000000005,9.783333333333333,37.041666666666664,68.25,49.831250000000004,711.2583333333332,58.208333333333336,4.3875,0.17575,25.3625,76.70833333333333,6.6625000000000005,0.0
CE,2020-03-15,24.0,3.0904166666666666,2.6041666666666665,3.1458333333333335,5.720833333333334,26.291666666666668,36.333333333333336,30.20578947368421,713.5291666666666,70.45833333333333,2.725,0.16949999999999998,22.42291666666667,98.45833333333333,8.691666666666666,0.0
CE,2020-03-16,24.0,3.1808333333333336,3.25,4.745833333333333,7.983333333333334,20.0,21.291666666666668,,713.3791666666667,78.33333333333333,2.4458333333333333,0.16904166666666667,20.49083333333333,113.78260869565217,5.8999999999999995,0.0
CE,2020-03-17,24.0,3.302916666666667,3.975,6.099999999999999,10.05,25.541666666666668,34.541666666666664,,711.2958333333332,65.0,2.8958333333333335,0.1732916666666667,23.26,130.5,6.516666666666667,0.0
CE,2020-03-18,24.0,3.2137499999999997,3.85,4.120833333333334,7.941666666666666,26.25,28.458333333333332,,710.4416666666666,67.79166666666667,2.5083333333333333,0.17120833333333332,23.770416666666666,100.70833333333333,7.504166666666666,0.0
CE,2020-03-19,24.0,3.36375,4.9125000000000005,7.316666666666666,12.199999999999998,32.416666666666664,47.958333333333336,36.92999999999999,709.0666666666667,53.208333333333336,3.279166666666667,0.1779583333333333,26.3325,117.25,6.816666666666666,0.0
CE,2020-03-20,24.0,3.4783333333333335,3.079166666666667,6.695833333333334,9.733333333333333,19.291666666666668,43.125,33.125263157894736,713.5666666666666,71.70833333333333,3.704166666666667,0.172625,21.87833333333333,65.75,5.216666666666666,0.0
CE,2020-03-21,24.0,3.4274999999999998,3.9666666666666663,5.783333333333334,9.745833333333334,15.708333333333334,12.666666666666666,,715.4541666666668,89.20833333333333,2.3166666666666664,0.16516666666666666,15.11125,49.833333333333336,6.3125,0.0
CE,2020-03-22,24.0,3.4441666666666664,5.95,6.566666666666667,12.5,20.083333333333332,41.375,,713.0833333333334,80.08695652173913,4.354166666666667,0.16870833333333332,16.94333333333333,56.541666666666664,3.720833333333333,0.0
CE,2020-03-23,24.0,3.5499999999999994,5.104166666666666,8.35,13.454166666666666,33.78260869565217,63.083333333333336,44.8115,711.5041666666667,70.29166666666667,4.108333333333333,0.17425000000000002,21.32875,77.54166666666667,4.5249999999999995,0.0
CE,2020-03-24,24.0,3.5558333333333336,5.008333333333334,7.683333333333334,12.675000000000002,35.875,58.625,41.511,709.4541666666668,53.5,3.904166666666667,0.17929166666666665,26.87625,163.125,5.2124999999999995,0.0
CE,2020-03-25,24.0,3.4320833333333334,3.2000000000000006,5.566666666666666,8.779166666666667,44.041666666666664,46.375,38.443333333333335,708.9125,45.291666666666664,4.5874999999999995,0.17783333333333332,28.98333333333333,108.91666666666667,6.945833333333333,0.0
CE,2020-03-26,24.0,3.4975,3.429166666666667,6.2625,9.704166666666666,41.041666666666664,62.416666666666664,,706.9208333333332,53.75,5.483333333333334,0.17529166666666665,27.246250000000003,85.33333333333333,6.683333333333333,0.0
CE,2020-03-27,24.0,3.549166666666667,4.733333333333333,9.308333333333332,14.041666666666666,39.416666666666664,65.25,45.07,705.0625,39.208333333333336,8.908333333333333,0.18037500000000004,28.79375,83.25,5.470833333333334,0.0
CE,2020-03-28,24.0,3.47,3.3041666666666667,5.7124999999999995,9.008333333333333,32.708333333333336,66.33333333333333,43.90173913043478,707.65,47.875,4.083333333333333,0.17495833333333333,27.232916666666668,113.70833333333333,6.779166666666666,0.0
CE,2020-03-29,24.0,3.3979166666666667,2.3249999999999997,4.066666666666666,6.408333333333334,34.208333333333336,41.375,,712.4499999999999,69.875,3.5833333333333335,0.16591666666666668,19.74791666666667,84.70833333333333,7.116666666666667,0.0
CE,2020-03-30,24.0,3.7550000000000003,4.966666666666667,10.091666666666667,15.045833333333333,33.916666666666664,73.66666666666667,56.98499999999999,710.4416666666666,70.04166666666667,9.799999999999999,0.17474999999999996,21.075416666666666,80.83333333333333,3.725,0.0
CE,2020-03-31,24.0,3.5245833333333336,3.3250000000000006,6.258333333333334,9.575000000000001,41.083333333333336,49.125,37.87285714285714,711.3208333333332,44.458333333333336,3.7625000000000006,0.17529166666666662,25.10041666666667,135.20833333333334,6.054166666666667,0.0
CE,2020-04-01,24.0,2.1243478260869564,2.265217391304348,3.0434782608695654,5.304347826086956,47.56521739130435,32.17391304347826,,709.6652173913044,58.130434782608695,2.5739130434782607,0.16582608695652173,21.84391304347826,88.95652173913044,8.673913043478262,0.0
CE,2020-04-02,24.0,0.53625,3.1791666666666667,4.316666666666666,7.5125,36.958333333333336,41.458333333333336,,707.6208333333333,66.33333333333333,3.4625,0.1702083333333333,24.72791666666667,76.41666666666667,7.370833333333333,0.0
CE,2020-04-03,24.0,0.6029166666666667,3.3208333333333333,4.229166666666667,7.533333333333334,22.375,52.125,,707.725,73.95833333333333,2.9916666666666667,0.16895833333333332,23.72666666666667,74.95833333333333,7.604166666666667,0.0
CE,2020-04-04,24.0,0.6629166666666667,4.6499999999999995,4.720833333333333,9.379166666666666,19.333333333333332,34.75,,709.25,79.75,3.2375000000000003,0.16658333333333333,19.581666666666667,75.45833333333333,7.120833333333333,0.0
CE,2020-04-05,24.0,0.6229166666666667,2.5791666666666666,5.033333333333334,7.608333333333333,24.416666666666668,17.916666666666668,,711.2833333333333,86.5,2.683333333333333,0.16208333333333333,16.4525,51.333333333333336,5.875,0.0
CE,2020-04-06,24.0,0.7033333333333335,3.370833333333333,6.345833333333334,9.741666666666667,28.25,34.416666666666664,,710.8624999999998,79.875,2.3666666666666667,0.16766666666666666,19.387916666666666,85.0,4.475,0.0
CE,2020-04-07,24.0,0.7316666666666666,3.8375,5.7250000000000005,9.5375,33.5,32.625,,711.2583333333332,75.41666666666667,2.408333333333333,0.17212499999999997,22.98375,73.41666666666667,4.929166666666666,0.0
CE,2020-04-08,24.0,0.7437499999999999,3.370833333333333,5.541666666666667,8.891666666666666,39.291666666666664,44.291666666666664,,710.0458333333332,57.25,2.9291666666666667,0.1762083333333333,27.027083333333337,165.91666666666666,5.408333333333334,0.0
CE,2020-04-09,24.0,0.6749999999999999,2.7916666666666665,4.5,7.295833333333333,44.791666666666664,44.958333333333336,,708.625,49.791666666666664,3.8000000000000007,0.1758333333333333,28.64833333333333,139.45833333333334,5.1875,0.0
CE,2020-04-10,24.0,0.7120833333333335,,,,36.583333333333336,29.208333333333332,,710.2708333333334,68.83333333333333,3.2416666666666667,0.16570833333333332,23.969583333333333,93.83333333333333,7.929166666666667,0.0
CE,2020-04-11,24.0,0.7225000000000001,,,,40.416666666666664,28.458333333333332,,706.8291666666668,69.45833333333333,2.8125,0.162375,23.675416666666667,142.41666666666666,7.795833333333333,0.0
CE,2020-04-12,24.0,0.59,,,,47.5,46.75,,704.3708333333334,27.833333333333332,2.3166666666666664,0.1679166666666667,29.240416666666665,253.29166666666666,10.512500000000001,0.0
CE,2020-04-13,24.0,0.605,,,,50.416666666666664,37.583333333333336,,710.3583333333332,27.333333333333332,3.8166666666666664,0.16720833333333332,25.558333333333334,124.875,9.391666666666666,0.0
CE,2020-04-14,24.0,0.6641666666666667,,,,36.125,36.333333333333336,,712.2458333333334,73.95833333333333,2.408333333333333,0.158,17.66208333333333,59.416666666666664,7.308333333333333,0.0
CE,2020-04-15,24.0,0.7258333333333334,,,,35.916666666666664,19.416666666666668,,714.2291666666666,83.45833333333333,2.891666666666667,0.15329166666666663,13.006666666666668,61.416666666666664,7.029166666666668,0.0
CE,2020-04-16,24.0,0.7125,,,,26.208333333333332,15.875,,712.9375,79.875,2.566666666666667,0.15583333333333332,15.548749999999998,56.458333333333336,6.1125,0.0
CE,2020-04-17,24.0,0.8883333333333333,,,,39.0,32.875,,710.8416666666667,68.0,3.6458333333333335,0.16241666666666668,21.74,151.25,5.15,0.0
CE,2020-04-18,24.0,0.8341666666666668,,,,33.0,26.125,,709.7166666666667,66.45833333333333,2.758333333333333,0.16495833333333332,24.335416666666664,98.95833333333333,6.483333333333334,0.0
CE,2020-04-19,24.0,0.79625,,,,32.5,30.125,,706.5875,44.958333333333336,3.016666666666667,0.16808333333333333,28.37375,198.5,7.616666666666667,0.0
CE,2020-04-20,24.0,0.8083333333333332,1.6388888888888888,,,47.333333333333336,34.25,,708.0375,33.041666666666664,3.6916666666666664,0.16949999999999998,28.808333333333334,144.33333333333334,6.758333333333333,0.0
CE,2020-04-21,24.0,0.96125,,,,38.458333333333336,67.20833333333333,12.817083333333334,708.4625,63.333333333333336,3.5,0.167125,26.675416666666667,88.45833333333333,8.295833333333333,0.0
CE,2020-04-22,24.0,1.1229166666666666,,,,49.5,63.166666666666664,28.159545454545455,706.0499999999998,61.208333333333336,4.333333333333333,0.17225000000000001,28.459166666666665,83.125,7.083333333333333,0.0
CE,2020-04-23,24.0,1.0208333333333333,2.3125,6.833333333333333,9.116666666666667,55.875,40.30434782608695,21.372083333333332,707.2291666666666,37.583333333333336,3.5124999999999997,0.17770833333333333,29.299166666666665,156.83333333333334,6.354166666666667,0.0
CE,2020-04-24,24.0,1.0650000000000002,2.9083333333333337,9.7125,12.612500000000002,64.25,48.125,23.52666666666666,707.6083333333332,30.25,3.625,0.18175,29.598333333333333,121.125,5.208333333333333,0.0
CE,2020-04-25,24.0,1.1829166666666666,2.5833333333333335,9.004166666666666,11.587499999999999,37.875,62.041666666666664,34.227916666666665,709.9041666666667,44.75,3.2708333333333335,0.17904166666666665,27.135833333333334,158.66666666666666,7.270833333333333,0.0
CE,2020-04-26,24.0,1.0512500000000002,1.8875,4.191666666666666,6.083333333333333,48.0,21.0,12.025,714.5625,78.70833333333333,2.333333333333333,0.16862500000000002,20.92833333333333,75.08333333333333,8.862499999999999,0.0
CE,2020-04-27,24.0,1.0716666666666668,2.2875,5.1875,7.474999999999999,42.166666666666664,27.125,12.409166666666666,712.0541666666667,65.66666666666667,2.233333333333334,0.17274999999999996,24.205000000000002,83.58333333333333,7.849999999999999,0.0
